,Station,Day,avg_Bikes_Avail,avg_Mechanical_Bikes,avg_Electric_Bikes,avg_Docks_Available,avg_Occupation,Date,Day_of_week,Name,Lat,Lon,Altitude,Barri,Districte
0,1,1,13.722222222222221,13.552083333333334,0.1701388888888889,27.76388888888889,0.3289433670721786,2020-09-01,Tuesday,"GRAN VIA CORTS CATALANES, 760",41.3979779,2.1801068999999997,16,el Fort Pienc,Eixample
1,1,2,9.479166666666666,9.291666666666666,0.1875,32.395833333333336,0.2316124212577305,2020-09-02,Wednesday,"GRAN VIA CORTS CATALANES, 760",41.3979779,2.1801068999999997,16,el Fort Pienc,Eixample
2,1,3,8.64236111111111,8.45486111111111,0.1875,37.34027777777778,0.18789754428341388,2020-09-03,Thursday,"GRAN VIA CORTS CATALANES, 760",41.3979779,2.1801068999999997,16,el Fort Pienc,Eixample
3,1,4,8.965277777777779,8.809027777777779,0.15625,35.416666666666664,0.1990307178075631,2020-09-04,Friday,"GRAN VIA CORTS CATALANES, 760",41.3979779,2.1801068999999997,16,el Fort Pienc,Eixample
4,1,5,11.09375,10.90625,0.1875,30.458333333333332,0.26826193299135376,2020-09-05,Saturday,"GRAN VIA CORTS CATALANES, 760",41.3979779,2.1801068999999997,16,el Fort Pienc,Eixample
5,1,6,8.70138888888889,8.385416666666666,0.3159722222222222,31.444444444444443,0.21603828999027175,2020-09-06,Sunday,"GRAN VIA CORTS CATALANES, 760",41.3979779,2.1801068999999997,16,el Fort Pienc,Eixample
6,1,7,9.07986111111111,8.840277777777779,0.23958333333333334,32.47222222222222,0.21874253232600147,2020-09-07,Monday,"GRAN VIA CORTS CATALANES, 760",41.3979779,2.1801068999999997,16,el Fort Pienc,Eixample
7,1,8,20.395833333333332,20.00347222222222,0.3923611111111111,20.74652777777778,0.4972051837333852,2020-09-08,Tuesday,"GRAN VIA CORTS CATALANES, 760",41.3979779,2.1801068999999997,16,el Fort Pienc,Eixample
8,1,9,26.21875,26.041666666666668,0.17708333333333334,14.78125,0.6394817073170738,2020-09-09,Wednesday,"GRAN VIA CORTS CATALANES, 760",41.3979779,2.1801068999999997,16,el Fort Pienc,Eixample
9,1,10,13.371527777777779,13.177083333333334,0.19444444444444445,27.583333333333332,0.32634654471544683,2020-09-10,Thursday,"GRAN VIA CORTS CATALANES, 760",41.3979779,2.1801068999999997,16,el Fort Pienc,Eixample
10,1,11,8.975694444444445,8.822916666666666,0.1527777777777778,31.97222222222222,0.2193996030505174,2020-09-11,Friday,"GRAN VIA CORTS CATALANES, 760",41.3979779,2.1801068999999997,16,el Fort Pienc,Eixample
11,1,12,12.3125,12.215277777777779,0.09722222222222222,28.27777777777778,0.30096599002849045,2020-09-12,Saturday,"GRAN VIA CORTS CATALANES, 760",41.3979779,2.1801068999999997,16,el Fort Pienc,Eixample
12,1,13,3.798611111111111,3.6215277777777777,0.17708333333333334,34.46875,0.09981602994212631,2020-09-13,Sunday,"GRAN VIA CORTS CATALANES, 760",41.3979779,2.1801068999999997,16,el Fort Pienc,Eixample
13,1,14,12.685314685314685,12.531468531468532,0.15384615384615385,23.024475524475523,0.3538297007548349,2020-09-14,Monday,"GRAN VIA CORTS CATALANES, 760",41.3979779,2.1801068999999997,16,el Fort Pienc,Eixample
14,1,15,11.989583333333334,11.847222222222221,0.1423611111111111,26.44097222222222,0.33366858500463564,2020-09-15,Tuesday,"GRAN VIA CORTS CATALANES, 760",41.3979779,2.1801068999999997,16,el Fort Pienc,Eixample
15,1,16,10.90625,10.725694444444445,0.18055555555555555,34.642361111111114,0.24033763585183335,2020-09-16,Wednesday,"GRAN VIA CORTS CATALANES, 760",41.3979779,2.1801068999999997,16,el Fort Pienc,Eixample
16,1,17,18.87152777777778,18.708333333333332,0.16319444444444445,27.09722222222222,0.4105626006441224,2020-09-17,Thursday,"GRAN VIA CORTS CATALANES, 760",41.3979779,2.1801068999999997,16,el Fort Pienc,Eixample
17,1,18,18.65277777777778,18.48263888888889,0.1701388888888889,27.305555555555557,0.40565833455326117,2020-09-18,Friday,"GRAN VIA CORTS CATALANES, 760",41.3979779,2.1801068999999997,16,el Fort Pienc,Eixample
18,1,19,4.416666666666667,4.170138888888889,0.2465277777777778,41.302083333333336,0.09639526301663974,2020-09-19,Saturday,"GRAN VIA CORTS CATALANES, 760",41.3979779,2.1801068999999997,16,el Fort Pienc,Eixample
19,1,20,8.797909407665506,8.59233449477352,0.20557491289198607,36.163763066202094,0.1956410797874213,2020-09-20,Sunday,"GRAN VIA CORTS CATALANES, 760",41.3979779,2.1801068999999997,16,el Fort Pienc,Eixample
20,1,21,9.78125,9.479166666666666,0.3020833333333333,34.38194444444444,0.21918364034400886,2020-09-21,Monday,"GRAN VIA CORTS CATALANES, 760",41.3979779,2.1801068999999997,16,el Fort Pienc,Eixample
21,1,22,11.614583333333334,11.503472222222221,0.1111111111111111,32.1875,0.2644339470284234,2020-09-22,Tuesday,"GRAN VIA CORTS CATALANES, 760",41.3979779,2.1801068999999997,16,el Fort Pienc,Eixample
22,1,23,13.270462633451958,13.11032028469751,0.1601423487544484,30.637010676156585,0.30193810989143316,2020-09-23,Wednesday,"GRAN VIA CORTS CATALANES, 760",41.3979779,2.1801068999999997,16,el Fort Pienc,Eixample
23,1,24,10.878472222222221,10.583333333333334,0.2951388888888889,31.17361111111111,0.25818865037349215,2020-09-24,Thursday,"GRAN VIA CORTS CATALANES, 760",41.3979779,2.1801068999999997,16,el Fort Pienc,Eixample
24,1,25,15.277777777777779,15.149305555555555,0.1284722222222222,28.947916666666668,0.3469697202739839,2020-09-25,Friday,"GRAN VIA CORTS CATALANES, 760",41.3979779,2.1801068999999997,16,el Fort Pienc,Eixample
25,1,26,13.185344827586206,12.879310344827585,0.30603448275862066,31.987068965517242,0.2927911044477764,2020-09-26,Saturday,"GRAN VIA CORTS CATALANES, 760",41.3979779,2.1801068999999997,16,el Fort Pienc,Eixample
26,1,27,14.375,14.14236111111111,0.2326388888888889,30.625,0.3194444444444446,2020-09-27,Sunday,"GRAN VIA CORTS CATALANES, 760",41.3979779,2.1801068999999997,16,el Fort Pienc,Eixample
27,1,28,7.708333333333333,7.375,0.3333333333333333,36.954861111111114,0.17325611108314584,2020-09-28,Monday,"GRAN VIA CORTS CATALANES, 760",41.3979779,2.1801068999999997,16,el Fort Pienc,Eixample
28,1,29,14.739583333333334,14.503472222222221,0.2361111111111111,29.69097222222222,0.3304304756218518,2020-09-29,Tuesday,"GRAN VIA CORTS CATALANES, 760",41.3979779,2.1801068999999997,16,el Fort Pienc,Eixample
29,1,30,14.743055555555555,14.40625,0.3368055555555556,28.5,0.340937275596769,2020-09-30,Wednesday,"GRAN VIA CORTS CATALANES, 760",41.3979779,2.1801068999999997,16,el Fort Pienc,Eixample
30,2,1,3.09375,2.982638888888889,0.1111111111111111,20.569444444444443,0.1319696054750402,2020-09-01,Tuesday,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17,el Fort Pienc,Eixample
31,2,2,10.565972222222221,10.104166666666666,0.4618055555555556,14.385416666666666,0.4244022427295371,2020-09-02,Wednesday,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17,el Fort Pienc,Eixample
32,2,3,5.586805555555555,5.416666666666667,0.1701388888888889,19.90277777777778,0.21772753313514165,2020-09-03,Thursday,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17,el Fort Pienc,Eixample
33,2,4,3.0381944444444446,2.923611111111111,0.11458333333333333,22.76736111111111,0.11708610319721452,2020-09-04,Friday,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17,el Fort Pienc,Eixample
34,2,5,1.8923611111111112,1.8229166666666667,0.06944444444444445,24.100694444444443,0.07278846153846147,2020-09-05,Saturday,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17,el Fort Pienc,Eixample
35,2,6,3.1041666666666665,3.076388888888889,0.027777777777777776,22.881944444444443,0.11939636752136765,2020-09-06,Sunday,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17,el Fort Pienc,Eixample
36,2,7,6.645833333333333,6.524305555555555,0.12152777777777778,20.256944444444443,0.24735873694207086,2020-09-07,Monday,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17,el Fort Pienc,Eixample
37,2,8,6.829861111111111,6.621527777777778,0.20833333333333334,19.072916666666668,0.2591486066380391,2020-09-08,Tuesday,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17,el Fort Pienc,Eixample
38,2,9,4.770833333333333,4.631944444444445,0.1388888888888889,19.65972222222222,0.19709633965068737,2020-09-09,Wednesday,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17,el Fort Pienc,Eixample
39,2,10,6.829861111111111,6.704861111111111,0.125,17.36111111111111,0.2816053652466689,2020-09-10,Thursday,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17,el Fort Pienc,Eixample
40,2,11,5.979166666666667,5.902777777777778,0.0763888888888889,17.01388888888889,0.2599706302151949,2020-09-11,Friday,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17,el Fort Pienc,Eixample
41,2,12,1.8888888888888888,1.8194444444444444,0.06944444444444445,20.697916666666668,0.08349527887571372,2020-09-12,Saturday,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17,el Fort Pienc,Eixample
42,2,13,1.9930555555555556,1.8923611111111112,0.10069444444444445,19.99652777777778,0.0906084656084657,2020-09-13,Sunday,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17,el Fort Pienc,Eixample
43,2,14,2.7412587412587412,2.664335664335664,0.07692307692307693,18.97902097902098,0.1256629733902462,2020-09-14,Monday,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17,el Fort Pienc,Eixample
44,2,15,4.427083333333333,4.357638888888889,0.06944444444444445,18.50347222222222,0.18564665786888,2020-09-15,Tuesday,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17,el Fort Pienc,Eixample
45,2,16,6.711805555555555,6.5625,0.14930555555555555,19.84375,0.25163619816397675,2020-09-16,Wednesday,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17,el Fort Pienc,Eixample
46,2,17,4.15625,4.100694444444445,0.05555555555555555,22.31597222222222,0.15818435422602112,2020-09-17,Thursday,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17,el Fort Pienc,Eixample
47,2,18,2.4756944444444446,2.3715277777777777,0.10416666666666667,23.510416666666668,0.09525641025641031,2020-09-18,Friday,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17,el Fort Pienc,Eixample
48,2,19,1.3993055555555556,1.3298611111111112,0.06944444444444445,24.56597222222222,0.05388977920227905,2020-09-19,Saturday,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17,el Fort Pienc,Eixample
49,2,20,1.3554006968641115,1.3031358885017421,0.05226480836236934,22.257839721254356,0.057655405746604,2020-09-20,Sunday,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17,el Fort Pienc,Eixample
50,2,21,3.138888888888889,3.017361111111111,0.12152777777777778,22.868055555555557,0.12046884892371008,2020-09-21,Monday,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17,el Fort Pienc,Eixample
51,2,22,3.3472222222222223,2.9618055555555554,0.3854166666666667,20.26388888888889,0.1431944444444444,2020-09-22,Tuesday,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17,el Fort Pienc,Eixample
52,2,23,6.732638888888889,6.461805555555555,0.2708333333333333,18.75,0.26764756680517543,2020-09-23,Wednesday,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17,el Fort Pienc,Eixample
53,2,24,2.5,2.2604166666666665,0.23958333333333334,23.47222222222222,0.09627949646971383,2020-09-24,Thursday,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17,el Fort Pienc,Eixample
54,2,25,7.524305555555555,7.375,0.14930555555555555,18.65277777777778,0.28992877492877484,2020-09-25,Friday,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17,el Fort Pienc,Eixample
55,2,26,7.739583333333333,7.434027777777778,0.3055555555555556,17.354166666666668,0.3075106837606845,2020-09-26,Saturday,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17,el Fort Pienc,Eixample
56,2,27,9.760416666666666,9.63888888888889,0.12152777777777778,15.01388888888889,0.3947395833333332,2020-09-27,Sunday,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17,el Fort Pienc,Eixample
57,2,28,7.211805555555555,6.885416666666667,0.3263888888888889,16.25347222222222,0.3066728883033228,2020-09-28,Monday,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17,el Fort Pienc,Eixample
58,2,29,3.8854166666666665,3.5555555555555554,0.3298611111111111,20.725694444444443,0.15689702733860308,2020-09-29,Tuesday,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17,el Fort Pienc,Eixample
59,2,30,6.086805555555555,5.590277777777778,0.4965277777777778,20.135416666666668,0.23282100743906353,2020-09-30,Wednesday,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17,el Fort Pienc,Eixample
60,3,1,6.59375,6.461805555555555,0.13194444444444445,16.87847222222222,0.28251628604889434,2020-09-01,Tuesday,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11,el Fort Pienc,Eixample
61,3,2,5.819444444444445,5.774305555555555,0.04513888888888889,18.15625,0.2430115237520129,2020-09-02,Wednesday,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11,el Fort Pienc,Eixample
62,3,3,4.875,4.795138888888889,0.0798611111111111,19.479166666666668,0.20364130434782557,2020-09-03,Thursday,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11,el Fort Pienc,Eixample
63,3,4,6.274305555555555,5.951388888888889,0.3229166666666667,19.36111111111111,0.24473349952516676,2020-09-04,Friday,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11,el Fort Pienc,Eixample
64,3,5,16.052083333333332,15.878472222222221,0.1736111111111111,10.934027777777779,0.5948529993668853,2020-09-05,Saturday,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11,el Fort Pienc,Eixample
65,3,6,7.451388888888889,7.34375,0.1076388888888889,17.34027777777778,0.2979580662393169,2020-09-06,Sunday,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11,el Fort Pienc,Eixample
66,3,7,7.854166666666667,7.246527777777778,0.6076388888888888,17.62847222222222,0.30418936965811944,2020-09-07,Monday,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11,el Fort Pienc,Eixample
67,3,8,7.71875,7.427083333333333,0.2916666666666667,18.20486111111111,0.2987820512820518,2020-09-08,Tuesday,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11,el Fort Pienc,Eixample
68,3,9,8.194444444444445,8.041666666666666,0.1527777777777778,17.802083333333332,0.31520299145299124,2020-09-09,Wednesday,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11,el Fort Pienc,Eixample
69,3,10,6.861111111111111,6.628472222222222,0.2326388888888889,19.09375,0.26424145299145335,2020-09-10,Thursday,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11,el Fort Pienc,Eixample
70,3,11,8.881944444444445,8.715277777777779,0.16666666666666666,16.225694444444443,0.3479035442214793,2020-09-11,Friday,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11,el Fort Pienc,Eixample
71,3,12,8.881944444444445,8.73263888888889,0.14930555555555555,15.07638888888889,0.3706408514492754,2020-09-12,Saturday,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11,el Fort Pienc,Eixample
72,3,13,7.947916666666667,7.770833333333333,0.17708333333333334,15.774305555555555,0.3316664150563606,2020-09-13,Sunday,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11,el Fort Pienc,Eixample
73,3,14,5.2272727272727275,5.1573426573426575,0.06993006993006994,17.755244755244757,0.2275007601094555,2020-09-14,Monday,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11,el Fort Pienc,Eixample
74,3,15,4.673611111111111,4.600694444444445,0.07291666666666667,19.333333333333332,0.1924887528601299,2020-09-15,Tuesday,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11,el Fort Pienc,Eixample
75,3,16,2.4791666666666665,2.4097222222222223,0.06944444444444445,23.9375,0.09470698797087686,2020-09-16,Wednesday,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11,el Fort Pienc,Eixample
76,3,17,7.302083333333333,7.225694444444445,0.0763888888888889,19.427083333333332,0.2740283713200377,2020-09-17,Thursday,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11,el Fort Pienc,Eixample
77,3,18,5.21875,4.836805555555555,0.3819444444444444,21.75,0.19371735517568853,2020-09-18,Friday,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11,el Fort Pienc,Eixample
78,3,19,5.798611111111111,5.680555555555555,0.11805555555555555,18.430555555555557,0.23886895361080093,2020-09-19,Saturday,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11,el Fort Pienc,Eixample
79,3,20,3.442508710801394,3.153310104529617,0.289198606271777,19.146341463414632,0.1536632584201135,2020-09-20,Sunday,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11,el Fort Pienc,Eixample
80,3,21,8.465277777777779,7.659722222222222,0.8055555555555556,17.944444444444443,0.32169079955538266,2020-09-21,Monday,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11,el Fort Pienc,Eixample
81,3,22,10.88888888888889,10.8125,0.0763888888888889,14.48263888888889,0.4274906517094019,2020-09-22,Tuesday,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11,el Fort Pienc,Eixample
82,3,23,10.59375,10.364583333333334,0.22916666666666666,15.114583333333334,0.41474185857866414,2020-09-23,Wednesday,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11,el Fort Pienc,Eixample
83,3,24,8.63888888888889,8.458333333333334,0.18055555555555555,15.88888888888889,0.3477673597035011,2020-09-24,Thursday,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11,el Fort Pienc,Eixample
84,3,25,10.684027777777779,10.538194444444445,0.14583333333333334,13.875,0.4336020531400966,2020-09-25,Friday,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11,el Fort Pienc,Eixample
85,3,26,13.3125,13.190972222222221,0.12152777777777778,11.395833333333334,0.5356755736714973,2020-09-26,Saturday,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11,el Fort Pienc,Eixample
86,3,27,11.78125,11.239583333333334,0.5416666666666666,12.20138888888889,0.49113702697262496,2020-09-27,Sunday,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11,el Fort Pienc,Eixample
87,3,28,5.829861111111111,5.520833333333333,0.3090277777777778,18.788194444444443,0.2373174707013775,2020-09-28,Monday,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11,el Fort Pienc,Eixample
88,3,29,7.100694444444445,6.96875,0.13194444444444445,19.77777777777778,0.2637211142766702,2020-09-29,Tuesday,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11,el Fort Pienc,Eixample
89,3,30,3.0069444444444446,2.8159722222222223,0.1909722222222222,23.46875,0.1128027065527066,2020-09-30,Wednesday,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11,el Fort Pienc,Eixample
90,4,1,5.909722222222222,5.645833333333333,0.2638888888888889,10.64236111111111,0.3606651688453158,2020-09-01,Tuesday,"C/ RIBES, 13",41.39331729999999,2.1812482999999996,8,el Fort Pienc,Eixample
91,4,2,6.607638888888889,6.527777777777778,0.0798611111111111,10.95486111111111,0.36408049330843445,2020-09-02,Wednesday,"C/ RIBES, 13",41.39331729999999,2.1812482999999996,8,el Fort Pienc,Eixample
92,4,3,7.885416666666667,7.663194444444445,0.2222222222222222,12.878472222222221,0.37909226190476203,2020-09-03,Thursday,"C/ RIBES, 13",41.39331729999999,2.1812482999999996,8,el Fort Pienc,Eixample
93,4,4,8.614583333333334,8.1875,0.4270833333333333,11.760416666666666,0.41933827624617104,2020-09-04,Friday,"C/ RIBES, 13",41.39331729999999,2.1812482999999996,8,el Fort Pienc,Eixample
94,4,5,12.524305555555555,12.23263888888889,0.2916666666666667,6.423611111111111,0.6556164717348913,2020-09-05,Saturday,"C/ RIBES, 13",41.39331729999999,2.1812482999999996,8,el Fort Pienc,Eixample
95,4,6,2.9583333333333335,2.861111111111111,0.09722222222222222,15.020833333333334,0.16437454611474234,2020-09-06,Sunday,"C/ RIBES, 13",41.39331729999999,2.1812482999999996,8,el Fort Pienc,Eixample
96,4,7,4.038194444444445,3.71875,0.3194444444444444,16.274305555555557,0.19467723127262593,2020-09-07,Monday,"C/ RIBES, 13",41.39331729999999,2.1812482999999996,8,el Fort Pienc,Eixample
97,4,8,5.225694444444445,5.083333333333333,0.1423611111111111,14.95486111111111,0.26352295669729897,2020-09-08,Tuesday,"C/ RIBES, 13",41.39331729999999,2.1812482999999996,8,el Fort Pienc,Eixample
98,4,9,8.958333333333334,8.760416666666666,0.19791666666666666,9.14236111111111,0.498007443718228,2020-09-09,Wednesday,"C/ RIBES, 13",41.39331729999999,2.1812482999999996,8,el Fort Pienc,Eixample
99,4,10,4.385416666666667,3.9756944444444446,0.4097222222222222,12.26736111111111,0.26169917619825733,2020-09-10,Thursday,"C/ RIBES, 13",41.39331729999999,2.1812482999999996,8,el Fort Pienc,Eixample
100,4,11,6.972222222222222,6.732638888888889,0.23958333333333334,8.461805555555555,0.445206606948335,2020-09-11,Friday,"C/ RIBES, 13",41.39331729999999,2.1812482999999996,8,el Fort Pienc,Eixample
101,4,12,4.996527777777778,4.881944444444445,0.11458333333333333,10.097222222222221,0.3265893683862432,2020-09-12,Saturday,"C/ RIBES, 13",41.39331729999999,2.1812482999999996,8,el Fort Pienc,Eixample
102,4,13,5.013888888888889,4.930555555555555,0.08333333333333333,10.3125,0.33250041335978836,2020-09-13,Sunday,"C/ RIBES, 13",41.39331729999999,2.1812482999999996,8,el Fort Pienc,Eixample
103,4,14,5.527972027972028,5.461538461538462,0.06643356643356643,10.052447552447552,0.35566308691308685,2020-09-14,Monday,"C/ RIBES, 13",41.39331729999999,2.1812482999999996,8,el Fort Pienc,Eixample
104,4,15,4.104166666666667,4.010416666666667,0.09375,10.465277777777779,0.2789339133089139,2020-09-15,Tuesday,"C/ RIBES, 13",41.39331729999999,2.1812482999999996,8,el Fort Pienc,Eixample
105,4,16,3.5520833333333335,3.4444444444444446,0.1076388888888889,10.305555555555555,0.2587791259666261,2020-09-16,Wednesday,"C/ RIBES, 13",41.39331729999999,2.1812482999999996,8,el Fort Pienc,Eixample
106,4,17,6.635416666666667,6.378472222222222,0.2569444444444444,10.333333333333334,0.3696806206456942,2020-09-17,Thursday,"C/ RIBES, 13",41.39331729999999,2.1812482999999996,8,el Fort Pienc,Eixample
107,4,18,4.444444444444445,4.25,0.19444444444444445,16.375,0.21541832010581996,2020-09-18,Friday,"C/ RIBES, 13",41.39331729999999,2.1812482999999996,8,el Fort Pienc,Eixample
108,4,19,3.829861111111111,3.5729166666666665,0.2569444444444444,16.163194444444443,0.19149305555555562,2020-09-19,Saturday,"C/ RIBES, 13",41.39331729999999,2.1812482999999996,8,el Fort Pienc,Eixample
109,4,20,5.2717770034843205,5.13588850174216,0.13588850174216027,14.655052264808363,0.26653218411883334,2020-09-20,Sunday,"C/ RIBES, 13",41.39331729999999,2.1812482999999996,8,el Fort Pienc,Eixample
110,4,21,6.263888888888889,6.125,0.1388888888888889,14.63888888888889,0.2989500661375657,2020-09-21,Monday,"C/ RIBES, 13",41.39331729999999,2.1812482999999996,8,el Fort Pienc,Eixample
111,4,22,4.069444444444445,3.954861111111111,0.11458333333333333,16.875,0.19442791005291002,2020-09-22,Tuesday,"C/ RIBES, 13",41.39331729999999,2.1812482999999996,8,el Fort Pienc,Eixample
112,4,23,9.034722222222221,8.850694444444445,0.1840277777777778,11.944444444444445,0.4307126322751317,2020-09-23,Wednesday,"C/ RIBES, 13",41.39331729999999,2.1812482999999996,8,el Fort Pienc,Eixample
113,4,24,7.638888888888889,7.34375,0.2951388888888889,13.35763888888889,0.3638310185185186,2020-09-24,Thursday,"C/ RIBES, 13",41.39331729999999,2.1812482999999996,8,el Fort Pienc,Eixample
114,4,25,8.11111111111111,7.864583333333333,0.2465277777777778,12.819444444444445,0.38819444444444445,2020-09-25,Friday,"C/ RIBES, 13",41.39331729999999,2.1812482999999996,8,el Fort Pienc,Eixample
115,4,26,7.541666666666667,7.326388888888889,0.2152777777777778,11.538194444444445,0.39575109649122775,2020-09-26,Saturday,"C/ RIBES, 13",41.39331729999999,2.1812482999999996,8,el Fort Pienc,Eixample
116,4,27,8.600694444444445,8.364583333333334,0.2361111111111111,10.35763888888889,0.4532629572296758,2020-09-27,Sunday,"C/ RIBES, 13",41.39331729999999,2.1812482999999996,8,el Fort Pienc,Eixample
117,4,28,4.729166666666667,4.614583333333333,0.11458333333333333,14.288194444444445,0.24854816439246305,2020-09-28,Monday,"C/ RIBES, 13",41.39331729999999,2.1812482999999996,8,el Fort Pienc,Eixample
118,4,29,5.982638888888889,5.746527777777778,0.2361111111111111,13.944444444444445,0.30495190522602783,2020-09-29,Tuesday,"C/ RIBES, 13",41.39331729999999,2.1812482999999996,8,el Fort Pienc,Eixample
119,4,30,7.388888888888889,7.21875,0.1701388888888889,11.20486111111111,0.3955251691319809,2020-09-30,Wednesday,"C/ RIBES, 13",41.39331729999999,2.1812482999999996,8,el Fort Pienc,Eixample
120,5,1,6.277777777777778,6.125,0.1527777777777778,32.33680555555556,0.16198080671764872,2020-09-01,Tuesday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",41.3911035,2.1801763,7,Santa Caterina i la Ribera,Ciutat Vella
121,5,2,8.40625,8.184027777777779,0.2222222222222222,29.98611111111111,0.21805180686759662,2020-09-02,Wednesday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",41.3911035,2.1801763,7,Santa Caterina i la Ribera,Ciutat Vella
122,5,3,9.38888888888889,9.145833333333334,0.24305555555555555,29.197916666666668,0.24519097792124123,2020-09-03,Thursday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",41.3911035,2.1801763,7,Santa Caterina i la Ribera,Ciutat Vella
123,5,4,7.1875,7.055555555555555,0.13194444444444445,30.72222222222222,0.18911928122454433,2020-09-04,Friday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",41.3911035,2.1801763,7,Santa Caterina i la Ribera,Ciutat Vella
124,5,5,2.8194444444444446,2.7291666666666665,0.09027777777777778,32.895833333333336,0.07911089047731196,2020-09-05,Saturday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",41.3911035,2.1801763,7,Santa Caterina i la Ribera,Ciutat Vella
125,5,6,0.6527777777777778,0.6180555555555556,0.034722222222222224,34.333333333333336,0.018656629318393972,2020-09-06,Sunday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",41.3911035,2.1801763,7,Santa Caterina i la Ribera,Ciutat Vella
126,5,7,2.5625,2.4791666666666665,0.08333333333333333,32.4375,0.07321428571428552,2020-09-07,Monday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",41.3911035,2.1801763,7,Santa Caterina i la Ribera,Ciutat Vella
127,5,8,8.85763888888889,8.71875,0.1388888888888889,28.46875,0.23391178495345186,2020-09-08,Tuesday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",41.3911035,2.1801763,7,Santa Caterina i la Ribera,Ciutat Vella
